epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
126,1498.65,1.1472,0.64158,1.08187,0.90728,0.82609,0.9304,0.61875,1.23398,0.61144,1.15942,0.0087625,0.0087625,0.0087625
127,1509.77,1.14344,0.64642,1.07613,0.88501,0.85058,0.92709,0.61108,1.23019,0.6173,1.1611,0.0087526,0.0087526,0.0087526
128,1520.84,1.14626,0.64478,1.08449,0.90741,0.84812,0.93392,0.62255,1.21629,0.61397,1.14527,0.0087427,0.0087427,0.0087427
129,1531.95,1.14734,0.64736,1.07927,0.88996,0.86083,0.93622,0.61951,1.21094,0.62542,1.14192,0.0087328,0.0087328,0.0087328
130,1543.12,1.14173,0.65002,1.07393,0.88187,0.85178,0.92974,0.61545,1.23188,0.62582,1.16077,0.0087229,0.0087229,0.0087229
131,1554.28,1.14581,0.64243,1.07862,0.89608,0.84705,0.92927,0.61191,1.23781,0.61989,1.16792,0.008713,0.008713,0.008713
132,1565.34,1.13211,0.63921,1.08002,0.87639,0.85647,0.92677,0.61678,1.22624,0.62239,1.16139,0.0087031,0.0087031,0.0087031
133,1576.34,1.13319,0.64311,1.08346,0.88954,0.85659,0.93064,0.61794,1.23318,0.61432,1.16688,0.0086932,0.0086932,0.0086932
134,1587.46,1.14564,0.6389,1.07703,0.89748,0.84211,0.92816,0.61774,1.22398,0.61185,1.15182,0.0086833,0.0086833,0.0086833
135,1598.55,1.13792,0.63649,1.08122,0.89631,0.85094,0.92895,0.61813,1.22021,0.60983,1.15168,0.0086734,0.0086734,0.0086734
136,1609.66,1.13601,0.64264,1.07778,0.89471,0.83504,0.92601,0.61803,1.21375,0.625,1.15249,0.0086635,0.0086635,0.0086635
137,1620.7,1.13406,0.63652,1.07771,0.88809,0.85164,0.93251,0.62072,1.22121,0.62044,1.14576,0.0086536,0.0086536,0.0086536
138,1631.69,1.12085,0.63263,1.06416,0.90352,0.8308,0.92653,0.61226,1.24591,0.62314,1.14564,0.0086437,0.0086437,0.0086437
139,1642.92,1.1243,0.62865,1.07585,0.88274,0.8633,0.92824,0.61093,1.24222,0.6254,1.16483,0.0086338,0.0086338,0.0086338
140,1653.89,1.1333,0.63655,1.07314,0.88884,0.84599,0.92652,0.61121,1.23264,0.62205,1.15875,0.0086239,0.0086239,0.0086239
141,1665.02,1.1259,0.63885,1.07189,0.89053,0.8527,0.93027,0.61082,1.23749,0.62073,1.17365,0.008614,0.008614,0.008614
142,1675.96,1.11634,0.62057,1.07125,0.89216,0.85915,0.93344,0.62376,1.21876,0.60216,1.14863,0.0086041,0.0086041,0.0086041
143,1686.89,1.12845,0.62642,1.07089,0.88136,0.86068,0.93322,0.61536,1.23323,0.61058,1.15453,0.0085942,0.0085942,0.0085942
144,1698.03,1.13324,0.63743,1.0755,0.88959,0.85954,0.93364,0.61903,1.23,0.60867,1.16069,0.0085843,0.0085843,0.0085843
145,1708.98,1.12362,0.62076,1.07005,0.88762,0.84811,0.926,0.61977,1.22552,0.60846,1.14622,0.0085744,0.0085744,0.0085744
146,1720.02,1.14041,0.63601,1.07327,0.88774,0.85906,0.93261,0.62135,1.22045,0.61672,1.13878,0.0085645,0.0085645,0.0085645
147,1730.96,1.13061,0.63753,1.07297,0.88648,0.83716,0.92055,0.60281,1.25852,0.62905,1.17908,0.0085546,0.0085546,0.0085546
148,1742.12,1.14212,0.64088,1.08103,0.86668,0.85423,0.92318,0.61145,1.23245,0.61224,1.16979,0.0085447,0.0085447,0.0085447
149,1753.14,1.12837,0.62934,1.07001,0.89571,0.84493,0.92449,0.61025,1.22981,0.62201,1.16743,0.0085348,0.0085348,0.0085348
150,1764.09,1.13285,0.62856,1.07029,0.88736,0.85623,0.93199,0.61497,1.24292,0.60436,1.16735,0.0085249,0.0085249,0.0085249
151,1775.12,1.10833,0.62032,1.05906,0.87,0.85808,0.92749,0.61897,1.22314,0.60885,1.15477,0.008515,0.008515,0.008515
152,1786.33,1.12043,0.61908,1.06093,0.8891,0.85306,0.92985,0.61919,1.22123,0.60502,1.14295,0.0085051,0.0085051,0.0085051
153,1797.36,1.11437,0.61939,1.05943,0.9034,0.84952,0.9304,0.61322,1.22915,0.60855,1.1552,0.0084952,0.0084952,0.0084952
