epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,948.857,1.20716,0.72535,1.14392,0.87752,0.84281,0.92689,0.61672,1.19312,0.67293,1.16348,0.0091684,0.0091684,0.0091684
86,959.897,1.2067,0.71417,1.14175,0.8745,0.81985,0.91082,0.58527,1.28304,0.69172,1.22211,0.0091585,0.0091585,0.0091585
87,971.111,1.20548,0.71956,1.13797,0.89367,0.81642,0.92237,0.61095,1.21131,0.67323,1.16553,0.0091486,0.0091486,0.0091486
88,982.206,1.20837,0.71644,1.13904,0.89214,0.84437,0.92474,0.6164,1.19749,0.65824,1.1607,0.0091387,0.0091387,0.0091387
89,993.132,1.21691,0.71933,1.14446,0.87468,0.83963,0.92113,0.61125,1.20825,0.67444,1.16911,0.0091288,0.0091288,0.0091288
90,1004.26,1.21352,0.72618,1.14222,0.89335,0.83469,0.92664,0.61922,1.20173,0.66548,1.15916,0.0091189,0.0091189,0.0091189
91,1015.3,1.20736,0.72257,1.14489,0.88571,0.84316,0.92636,0.6161,1.19461,0.6718,1.15966,0.009109,0.009109,0.009109
92,1026.38,1.20513,0.71,1.13936,0.88218,0.84528,0.92868,0.61187,1.21916,0.67029,1.17457,0.0090991,0.0090991,0.0090991
93,1037.47,1.20401,0.71436,1.13213,0.86704,0.83928,0.91939,0.60362,1.2158,0.68922,1.17291,0.0090892,0.0090892,0.0090892
94,1048.85,1.20439,0.71652,1.13509,0.87624,0.83257,0.92118,0.61459,1.2024,0.66568,1.1695,0.0090793,0.0090793,0.0090793
95,1060.01,1.20222,0.71705,1.13413,0.88006,0.83454,0.92024,0.60737,1.22008,0.6796,1.17517,0.0090694,0.0090694,0.0090694
96,1071.33,1.2117,0.71974,1.13725,0.88148,0.83893,0.91874,0.61635,1.19302,0.687,1.15554,0.0090595,0.0090595,0.0090595
97,1082.35,1.20478,0.71527,1.13347,0.90376,0.81491,0.92123,0.61423,1.21147,0.67761,1.16373,0.0090496,0.0090496,0.0090496
98,1093.59,1.20858,0.72433,1.1373,0.89074,0.84034,0.92909,0.61882,1.19558,0.65463,1.15045,0.0090397,0.0090397,0.0090397
99,1104.91,1.18061,0.70299,1.12914,0.89038,0.82915,0.92093,0.60756,1.2117,0.68138,1.17215,0.0090298,0.0090298,0.0090298
100,1116.13,1.20409,0.71045,1.13603,0.89404,0.83575,0.92671,0.61605,1.20027,0.66099,1.1711,0.0090199,0.0090199,0.0090199
101,1127.34,1.18552,0.70059,1.13007,0.89828,0.83787,0.92953,0.61543,1.20845,0.6621,1.17439,0.00901,0.00901,0.00901
102,1138.53,1.19311,0.70635,1.13052,0.88989,0.84214,0.92477,0.6166,1.19753,0.65716,1.15623,0.0090001,0.0090001,0.0090001
103,1149.72,1.21212,0.71571,1.13635,0.8864,0.83516,0.9243,0.6083,1.22722,0.65666,1.1776,0.0089902,0.0089902,0.0089902
104,1160.89,1.20962,0.71683,1.14172,0.88728,0.82444,0.91833,0.61039,1.20944,0.66864,1.17348,0.0089803,0.0089803,0.0089803
105,1172.11,1.20765,0.71502,1.14075,0.89805,0.83257,0.92401,0.61476,1.20443,0.66376,1.17002,0.0089704,0.0089704,0.0089704
106,1183.35,1.21337,0.71346,1.14038,0.88865,0.84573,0.92651,0.62255,1.19183,0.65036,1.15156,0.0089605,0.0089605,0.0089605
107,1194.5,1.19642,0.71221,1.13533,0.90373,0.82232,0.91974,0.61281,1.20733,0.6699,1.16282,0.0089506,0.0089506,0.0089506
108,1205.67,1.20132,0.7111,1.14142,0.88257,0.85412,0.92899,0.60887,1.23107,0.65763,1.18831,0.0089407,0.0089407,0.0089407
