epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,1130.45,1.58476,1.1481,1.30647,0.74453,0.58848,0.66247,0.32431,1.84998,1.2172,1.54789,0.0089902,0.0089902,0.0089902
104,1141.44,1.56751,1.13373,1.30505,0.74048,0.59484,0.67497,0.34144,1.81458,1.21438,1.50669,0.0089803,0.0089803,0.0089803
105,1152.31,1.56016,1.11993,1.2951,0.80975,0.63935,0.74296,0.4057,1.57669,1.13643,1.35634,0.0089704,0.0089704,0.0089704
106,1163.29,1.57117,1.13263,1.29718,0.78802,0.60226,0.69691,0.36116,1.75595,1.14707,1.47893,0.0089605,0.0089605,0.0089605
107,1174.28,1.55881,1.12992,1.29819,0.78705,0.62769,0.72122,0.38855,1.63965,1.13253,1.3985,0.0089506,0.0089506,0.0089506
108,1185.12,1.56328,1.12575,1.30217,0.78624,0.62275,0.71801,0.38159,1.65647,1.14154,1.41427,0.0089407,0.0089407,0.0089407
109,1196,1.56648,1.12691,1.30299,0.80187,0.63476,0.73016,0.39534,1.62802,1.12418,1.37997,0.0089308,0.0089308,0.0089308
110,1206.8,1.55608,1.13195,1.29871,0.73266,0.58471,0.65272,0.3295,1.859,1.26153,1.57247,0.0089209,0.0089209,0.0089209
111,1217.8,1.56875,1.13484,1.30544,0.79295,0.64259,0.73644,0.40231,1.62303,1.12821,1.38707,0.008911,0.008911,0.008911
112,1228.67,1.56612,1.13116,1.29827,0.7639,0.61716,0.69712,0.35815,1.76741,1.15928,1.48895,0.0089011,0.0089011,0.0089011
113,1239.61,1.5496,1.10721,1.28164,0.79474,0.62914,0.72511,0.38253,1.68679,1.13636,1.42367,0.0088912,0.0088912,0.0088912
114,1250.5,1.55483,1.12756,1.29767,0.80885,0.62875,0.73309,0.41169,1.57016,1.12366,1.36249,0.0088813,0.0088813,0.0088813
115,1261.4,1.55956,1.12469,1.29874,0.77136,0.60299,0.68236,0.35192,1.78263,1.2127,1.50509,0.0088714,0.0088714,0.0088714
116,1272.37,1.5606,1.11624,1.29429,0.78274,0.61215,0.69908,0.3579,1.79004,1.15887,1.5206,0.0088615,0.0088615,0.0088615
117,1283.24,1.55682,1.11113,1.29403,0.79755,0.62239,0.72458,0.38369,1.68109,1.10214,1.40827,0.0088516,0.0088516,0.0088516
118,1294.16,1.54584,1.10633,1.29603,0.77297,0.6118,0.70016,0.35984,1.75191,1.16559,1.475,0.0088417,0.0088417,0.0088417
119,1305,1.54714,1.10856,1.29115,0.81001,0.61897,0.7328,0.40362,1.5957,1.12478,1.37481,0.0088318,0.0088318,0.0088318
120,1315.97,1.55548,1.13625,1.2985,0.79499,0.6337,0.73398,0.40617,1.60033,1.10505,1.37143,0.0088219,0.0088219,0.0088219
121,1326.84,1.54673,1.12897,1.29481,0.79179,0.61792,0.71107,0.37135,1.73677,1.13741,1.45723,0.008812,0.008812,0.008812
122,1337.88,1.55309,1.1191,1.29631,0.78813,0.64147,0.72994,0.39099,1.63839,1.13193,1.41115,0.0088021,0.0088021,0.0088021
123,1348.8,1.54554,1.10468,1.28896,0.78171,0.5733,0.66157,0.32842,1.88706,1.19142,1.61084,0.0087922,0.0087922,0.0087922
124,1359.63,1.53636,1.09756,1.28553,0.77378,0.63264,0.71279,0.37716,1.71382,1.12122,1.43937,0.0087823,0.0087823,0.0087823
125,1370.61,1.53905,1.09424,1.28907,0.77391,0.60756,0.694,0.35876,1.78491,1.1693,1.5034,0.0087724,0.0087724,0.0087724
126,1381.48,1.54426,1.09931,1.28786,0.77569,0.59978,0.68759,0.34657,1.81985,1.16075,1.5287,0.0087625,0.0087625,0.0087625
127,1392.4,1.54963,1.0935,1.28668,0.80455,0.61604,0.71174,0.37832,1.72408,1.12624,1.45594,0.0087526,0.0087526,0.0087526
128,1403.28,1.53575,1.08711,1.28147,0.77378,0.61861,0.70033,0.35961,1.76909,1.16284,1.50898,0.0087427,0.0087427,0.0087427
129,1414.26,1.54721,1.09404,1.29187,0.80206,0.62169,0.7121,0.37153,1.72813,1.13012,1.46542,0.0087328,0.0087328,0.0087328
130,1425.24,1.5408,1.09471,1.28028,0.78824,0.65207,0.73406,0.39109,1.68424,1.08412,1.41938,0.0087229,0.0087229,0.0087229
131,1436.15,1.54094,1.09818,1.27849,0.7593,0.58276,0.66341,0.32561,1.87198,1.19871,1.57245,0.008713,0.008713,0.008713
132,1447.14,1.52931,1.0852,1.27958,0.79698,0.61039,0.7151,0.37994,1.67479,1.13818,1.41842,0.0087031,0.0087031,0.0087031
133,1457.99,1.53716,1.09761,1.2851,0.802,0.64394,0.73279,0.40189,1.60344,1.10053,1.37439,0.0086932,0.0086932,0.0086932
134,1468.91,1.53428,1.09074,1.27775,0.77257,0.6171,0.70009,0.36286,1.78039,1.16471,1.51438,0.0086833,0.0086833,0.0086833
135,1479.74,1.53232,1.08978,1.29251,0.7903,0.61109,0.70422,0.36881,1.74371,1.14419,1.47717,0.0086734,0.0086734,0.0086734
136,1490.72,1.53404,1.09171,1.28504,0.77781,0.61639,0.70229,0.36203,1.7881,1.12835,1.50276,0.0086635,0.0086635,0.0086635
137,1501.54,1.52669,1.07612,1.27918,0.78425,0.59025,0.68713,0.34783,1.7914,1.16399,1.52965,0.0086536,0.0086536,0.0086536
138,1512.48,1.52658,1.10027,1.27732,0.78654,0.63256,0.71769,0.37898,1.73014,1.08522,1.45209,0.0086437,0.0086437,0.0086437
139,1523.4,1.51479,1.08671,1.2783,0.77324,0.59261,0.67623,0.33849,1.86645,1.20698,1.60457,0.0086338,0.0086338,0.0086338
140,1534.29,1.52906,1.08725,1.27882,0.74668,0.56329,0.62617,0.30534,2.02509,1.22329,1.73211,0.0086239,0.0086239,0.0086239
141,1545.43,1.52315,1.09126,1.27807,0.77281,0.61922,0.69616,0.3611,1.77304,1.1721,1.5271,0.008614,0.008614,0.008614
142,1556.29,1.5232,1.07138,1.282,0.79125,0.63794,0.7288,0.39487,1.65839,1.09856,1.41504,0.0086041,0.0086041,0.0086041
143,1567,1.5277,1.06591,1.27744,0.79839,0.61992,0.71791,0.37958,1.69755,1.12748,1.43594,0.0085942,0.0085942,0.0085942
144,1577.84,1.54712,1.09643,1.2879,0.79838,0.64622,0.74606,0.41404,1.57808,1.09038,1.35851,0.0085843,0.0085843,0.0085843
145,1588.64,1.51083,1.06876,1.27277,0.81348,0.62345,0.72292,0.38675,1.70142,1.11321,1.44012,0.0085744,0.0085744,0.0085744
146,1599.66,1.52495,1.08147,1.27403,0.82228,0.61451,0.72217,0.3935,1.63551,1.15595,1.40484,0.0085645,0.0085645,0.0085645
147,1610.38,1.54163,1.09028,1.28805,0.79831,0.58566,0.68866,0.36216,1.77255,1.16163,1.5018,0.0085546,0.0085546,0.0085546
148,1621.09,1.53805,1.09395,1.28835,0.77074,0.5985,0.68501,0.35171,1.81393,1.16236,1.53553,0.0085447,0.0085447,0.0085447
149,1631.82,1.50832,1.06973,1.26721,0.78889,0.62734,0.71843,0.38436,1.68571,1.10405,1.4404,0.0085348,0.0085348,0.0085348
150,1642.6,1.54195,1.0877,1.28184,0.75288,0.5908,0.66236,0.32743,1.91627,1.17393,1.61493,0.0085249,0.0085249,0.0085249
151,1653.34,1.51732,1.07138,1.26829,0.78909,0.60297,0.69561,0.36121,1.78225,1.15229,1.50176,0.008515,0.008515,0.008515
152,1664.41,1.5085,1.07022,1.25976,0.74338,0.56586,0.63096,0.31293,1.94543,1.26762,1.66035,0.0085051,0.0085051,0.0085051
153,1675.13,1.51213,1.06726,1.26167,0.80576,0.62981,0.72426,0.39281,1.67118,1.07616,1.42177,0.0084952,0.0084952,0.0084952
154,1685.86,1.51111,1.06897,1.26952,0.74685,0.55316,0.62506,0.31061,1.9728,1.27568,1.66115,0.0084853,0.0084853,0.0084853
155,1696.8,1.49916,1.04422,1.2631,0.81575,0.65065,0.74626,0.40773,1.62886,1.05752,1.3951,0.0084754,0.0084754,0.0084754
156,1707.72,1.51497,1.07344,1.28042,0.80833,0.62419,0.72744,0.39993,1.61576,1.08592,1.36166,0.0084655,0.0084655,0.0084655
157,1718.58,1.52752,1.07294,1.27999,0.80039,0.64006,0.73898,0.40222,1.63985,1.06938,1.40446,0.0084556,0.0084556,0.0084556
158,1729.46,1.51025,1.07355,1.26606,0.79192,0.62645,0.7163,0.37611,1.7432,1.08589,1.48482,0.0084457,0.0084457,0.0084457
159,1740.43,1.50999,1.06321,1.2756,0.80212,0.6257,0.7147,0.37837,1.71796,1.13185,1.46224,0.0084358,0.0084358,0.0084358
160,1751.36,1.51429,1.0619,1.25473,0.78128,0.63405,0.71622,0.37619,1.74771,1.10863,1.47385,0.0084259,0.0084259,0.0084259
161,1762.25,1.5105,1.06136,1.27097,0.77356,0.59555,0.67877,0.34785,1.82608,1.16379,1.52698,0.008416,0.008416,0.008416
162,1773.23,1.52874,1.08656,1.27782,0.75259,0.61674,0.6887,0.34961,1.83796,1.15613,1.54242,0.0084061,0.0084061,0.0084061
163,1784.11,1.52011,1.07208,1.26906,0.78881,0.61088,0.69812,0.36124,1.80805,1.11532,1.52461,0.0083962,0.0083962,0.0083962
164,1795.1,1.52634,1.06089,1.26892,0.79997,0.64889,0.73378,0.39567,1.67358,1.07593,1.41728,0.0083863,0.0083863,0.0083863
165,1806.03,1.50143,1.04475,1.26542,0.82716,0.64571,0.7473,0.40599,1.63403,1.07393,1.39024,0.0083764,0.0083764,0.0083764
166,1816.96,1.50375,1.04857,1.26164,0.76415,0.60721,0.6817,0.34396,1.82217,1.15698,1.54032,0.0083665,0.0083665,0.0083665
167,1827.85,1.51329,1.05557,1.27073,0.82032,0.64818,0.74441,0.40868,1.62665,1.05089,1.38568,0.0083566,0.0083566,0.0083566
168,1838.77,1.5142,1.07101,1.2679,0.80489,0.62628,0.71863,0.37841,1.73709,1.08221,1.47704,0.0083467,0.0083467,0.0083467
169,1849.74,1.49383,1.04185,1.26328,0.81811,0.62557,0.72423,0.39056,1.67712,1.08594,1.41823,0.0083368,0.0083368,0.0083368
170,1860.79,1.50466,1.05811,1.25357,0.78092,0.62702,0.70445,0.36718,1.77781,1.09351,1.49855,0.0083269,0.0083269,0.0083269
171,1871.72,1.49256,1.03918,1.26383,0.80018,0.63723,0.7355,0.40277,1.63491,1.06335,1.40509,0.008317,0.008317,0.008317
172,1882.63,1.49781,1.04741,1.2614,0.78747,0.6374,0.71399,0.37752,1.73023,1.10129,1.46712,0.0083071,0.0083071,0.0083071
173,1893.46,1.49928,1.04585,1.26951,0.79357,0.64253,0.73592,0.40145,1.63847,1.06518,1.40814,0.0082972,0.0082972,0.0082972
174,1904.54,1.50311,1.04079,1.25514,0.76226,0.63762,0.71313,0.37959,1.70174,1.09682,1.45308,0.0082873,0.0082873,0.0082873
175,1915.42,1.50555,1.05494,1.25387,0.7917,0.62416,0.71848,0.37807,1.71389,1.11579,1.44444,0.0082774,0.0082774,0.0082774
176,1926.46,1.49351,1.02937,1.25345,0.79335,0.63465,0.7154,0.37487,1.73156,1.09826,1.49157,0.0082675,0.0082675,0.0082675
177,1937.31,1.51277,1.05562,1.27011,0.80213,0.65012,0.74332,0.40203,1.65418,1.05979,1.40883,0.0082576,0.0082576,0.0082576
178,1948.26,1.48664,1.02827,1.25405,0.80338,0.6443,0.7338,0.39384,1.68341,1.0557,1.42769,0.0082477,0.0082477,0.0082477
179,1959.2,1.49246,1.04181,1.26137,0.76608,0.60965,0.68337,0.35339,1.80721,1.1545,1.54617,0.0082378,0.0082378,0.0082378
180,1970.16,1.4874,1.02809,1.24702,0.78522,0.63264,0.70591,0.36712,1.78993,1.08931,1.515,0.0082279,0.0082279,0.0082279
